Date,Close
2023-08-29,61.10
2023-08-30,55.98
2023-08-31,55.47
2023-09-01,50.36
2023-09-02,50.55
2023-09-03,55.21
2023-09-04,57.66
2023-09-05,53.22
2023-09-06,50.03
2023-09-07,52.23
2023-09-08,52.46
2023-09-09,50.90
2023-09-10,49.77
2023-09-11,47.33
2023-09-12,50.56
2023-09-13,48.89
2023-09-14,51.63
2023-09-15,54.18
2023-09-16,56.41
2023-09-17,54.80
2023-09-18,54.07
2023-09-19,52.69
2023-09-20,52.04
2023-09-21,51.49
2023-09-22,51.93
2023-09-23,53.91
2023-09-24,54.19
2023-09-25,55.67
2023-09-26,58.67
2023-09-27,56.09
2023-09-28,56.75
2023-09-29,55.61
2023-09-30,55.05
2023-10-01,54.92
2023-10-02,52.36
2023-10-03,52.87
2023-10-04,52.87
2023-10-05,51.79
2023-10-06,52.49
2023-10-07,51.01
2023-10-08,49.03
2023-10-09,49.80
2023-10-10,50.39
2023-10-11,49.06
2023-10-12,48.64
2023-10-13,49.03
2023-10-14,48.49
2023-10-15,48.27
2023-10-16,47.77
2023-10-17,48.88
2023-10-18,48.07
2023-10-19,46.52
2023-10-20,49.65
2023-10-21,50.54
2023-10-22,51.52
2023-10-23,51.46
2023-10-24,66.90
2023-10-25,71.02
2023-10-26,69.47
2023-10-27,69.87
2023-10-28,75.26
2023-10-29,79.88
2023-10-30,82.16
2023-10-31,85.26
2023-11-01,86.48
2023-11-02,91.52
2023-11-03,88.97
2023-11-04,95.26
2023-11-05,111.42
2023-11-06,132.61
2023-11-07,128.35
2023-11-08,138.89
2023-11-09,130.30
2023-11-10,132.58
2023-11-11,153.40
2023-11-12,147.60
2023-11-13,141.21
2023-11-14,136.07
2023-11-15,166.07
2023-11-16,161.58
2023-11-17,195.16
2023-11-18,231.85
2023-11-19,249.56
2023-11-20,287.70
2023-11-21,226.28
2023-11-22,240.81
2023-11-23,240.41
2023-11-24,277.51
2023-11-25,277.19
2023-11-26,272.03
2023-11-27,244.01
2023-11-28,247.22
2023-11-29,247.35
2023-11-30,287.97
2023-12-01,294.10
2023-12-02,294.18
2023-12-03,335.33
2023-12-04,342.30
2023-12-05,340.85
2023-12-06,323.37
2023-12-07,323.39
2023-12-08,343.09
2023-12-09,343.78
2023-12-10,347.97
2023-12-11,330.27
2023-12-12,325.77
2023-12-13,337.12
2023-12-14,379.04
2023-12-15,354.77
2023-12-16,343.37
2023-12-17,319.73
2023-12-18,330.75
2023-12-19,318.56
2023-12-20,316.59
2023-12-21,308.56
2023-12-22,277.48
2023-12-23,283.66
2023-12-24,279.71
2023-12-25,274.51
2023-12-26,265.21
2023-12-27,314.47
2023-12-28,304.50
2023-12-29,275.80
2023-12-30,277.90
2023-12-31,266.40
2024-01-01,270.52
2024-01-02,266.61
2024-01-03,251.79
2024-01-04,255.62
2024-01-05,244.99
2024-01-06,239.53
2024-01-07,219.39
2024-01-08,256.53
2024-01-09,244.47
2024-01-10,238.92
2024-01-11,233.06
2024-01-12,222.56
2024-01-13,229.74
2024-01-14,219.65
2024-01-15,221.54
2024-01-16,255.99
2024-01-17,266.66
2024-01-18,254.37
2024-01-19,245.82
2024-01-20,250.80
2024-01-21,255.04
2024-01-22,249.76
2024-01-23,268.78
2024-01-24,323.09
2024-01-25,326.31
2024-01-26,342.79
2024-01-27,359.84
2024-01-28,357.61
2024-01-29,392.20
2024-01-30,424.00
2024-01-31,468.26
2024-02-01,449.04
2024-02-02,431.52
2024-02-03,431.57
2024-02-04,419.07
2024-02-05,448.46
2024-02-06,490.13
2024-02-07,438.72
2024-02-08,453.78
2024-02-09,542.51
2024-02-10,578.28
2024-02-11,535.78
2024-02-12,540.82
2024-02-13,581.61
2024-02-14,618.73
2024-02-15,674.13
2024-02-16,664.96
2024-02-17,659.15
2024-02-18,639.17
2024-02-19,639.85
2024-02-20,623.81
2024-02-21,629.01
2024-02-22,588.97
2024-02-23,583.33
2024-02-24,562.08
2024-02-25,568.40
2024-02-26,597.01
2024-02-27,605.55
2024-02-28,606.89
2024-02-29,619.05
2024-03-01,668.14
2024-03-02,650.22
2024-03-03,628.09
2024-03-04,648.10
2024-03-05,678.59
2024-03-06,713.79
2024-03-07,730.26
2024-03-08,695.94
2024-03-09,715.83
2024-03-10,690.71
2024-03-11,686.80
2024-03-12,678.16
2024-03-13,639.32
2024-03-14,630.01
2024-03-15,622.33
2024-03-16,602.06
2024-03-17,695.51
2024-03-18,719.26
2024-03-19,608.80
2024-03-20,685.08
2024-03-21,622.78
2024-03-22,579.17
2024-03-23,570.04
2024-03-24,600.21
2024-03-25,623.88
2024-03-26,582.91
2024-03-27,534.16
2024-03-28,533.22
2024-03-29,522.77
2024-03-30,495.78
2024-03-31,522.97
2024-04-01,580.30
2024-04-02,523.65
2024-04-03,556.78
2024-04-04,599.86
2024-04-05,567.86
2024-04-06,553.27
2024-04-07,566.73
2024-04-08,568.15
2024-04-09,591.76
2024-04-10,571.24
2024-04-11,632.14
2024-04-12,539.65
2024-04-13,509.77
2024-04-14,587.61
2024-04-15,526.19
2024-04-16,500.37
2024-04-17,455.53
2024-04-18,465.65
2024-04-19,441.42
2024-04-20,485.60
2024-04-21,475.20
2024-04-22,521.27
2024-04-23,500.10
2024-04-24,452.02
2024-04-25,460.66
2024-04-26,426.86
2024-04-27,421.61
2024-04-28,423.66
2024-04-29,404.35
2024-04-30,388.36
2024-05-01,380.85
2024-05-02,404.50
2024-05-03,425.79
2024-05-04,446.35
2024-05-05,455.16
2024-05-06,441.58
2024-05-07,419.12
2024-05-08,391.58
2024-05-09,393.17
2024-05-10,376.65
2024-05-11,374.28
2024-05-12,363.05
2024-05-13,356.86
2024-05-14,343.69
2024-05-15,390.20
2024-05-16,382.24
2024-05-17,381.01
2024-05-18,383.10
2024-05-19,365.47
2024-05-20,407.26
2024-05-21,423.37
2024-05-22,447.13
2024-05-23,449.20
2024-05-24,436.30
2024-05-25,424.52
2024-05-26,435.02
2024-05-27,437.54
2024-05-28,418.71
2024-05-29,394.56
2024-05-30,389.96
2024-05-31,389.13
2024-06-01,386.28
2024-06-02,381.25
2024-06-03,378.84
2024-06-04,397.67
2024-06-05,418.43
2024-06-06,423.13
2024-06-07,391.82
2024-06-08,361.63
2024-06-09,362.00
2024-06-10,342.78
2024-06-11,325.65
2024-06-12,353.83
2024-06-13,315.61
2024-06-14,302.69
2024-06-15,301.72
2024-06-16,305.43
2024-06-17,288.28
2024-06-18,293.66
2024-06-19,298.86
2024-06-20,298.40
2024-06-21,285.98
2024-06-22,279.13
2024-06-23,272.31
2024-06-24,276.69
2024-06-25,288.87
2024-06-26,279.37
2024-06-27,284.15
2024-06-28,267.34
2024-06-29,259.40
2024-06-30,271.71
2024-07-01,276.23
2024-07-02,241.32
2024-07-03,236.76
2024-07-04,221.50
2024-07-05,223.98
2024-07-06,231.17
2024-07-07,216.06
2024-07-08,231.20
2024-07-09,254.76
2024-07-10,259.69
2024-07-11,246.28
2024-07-12,242.15
2024-07-13,257.44
2024-07-14,276.77
2024-07-15,300.27
2024-07-16,304.55
2024-07-17,320.10
2024-07-18,336.00
2024-07-19,355.47
2024-07-20,337.68
2024-07-21,350.31
2024-07-22,325.23
2024-07-23,328.79
2024-07-24,332.88
2024-07-25,327.71
2024-07-26,351.66
2024-07-27,337.97
2024-07-28,335.34
2024-07-29,319.16
2024-07-30,321.04
2024-07-31,302.10
2024-08-01,297.90
2024-08-02,262.96
2024-08-03,248.47
2024-08-04,217.06
2024-08-05,228.94
2024-08-06,259.18
2024-08-07,247.02
2024-08-08,304.48
2024-08-09,298.60
2024-08-10,295.95
2024-08-11,285.50
2024-08-12,282.45
2024-08-13,284.95
2024-08-14,276.01
2024-08-15,268.50
2024-08-16,274.64
2024-08-17,276.26
2024-08-18,280.66
2024-08-19,287.15
2024-08-20,296.24
2024-08-21,297.00
2024-08-22,320.09
2024-08-23,346.29
2024-08-24,338.59
2024-08-25,349.08
2024-08-26,336.96
2024-08-27,313.02
2024-08-28,298.57
2024-08-29,284.15
2024-08-30,282.28
2024-08-31,281.54
2024-09-01,263.62
2024-09-02,280.33
2024-09-03,248.06
2024-09-04,255.64
2024-09-05,237.79
2024-09-06,231.42
2024-09-07,234.94
2024-09-08,245.86
2024-09-09,276.80
2024-09-10,287.49
2024-09-11,284.44
2024-09-12,293.43
2024-09-13,320.38
2024-09-14,327.23
2024-09-15,303.74
2024-09-16,288.40
2024-09-17,324.33
2024-09-18,336.20
2024-09-19,374.00
2024-09-20,407.83
2024-09-21,468.57
2024-09-22,471.34
2024-09-23,540.60
2024-09-24,550.13
2024-09-25,552.70
2024-09-26,528.19
2024-09-27,550.31
2024-09-28,536.46
2024-09-29,561.87
2024-09-30,578.02
2024-10-01,538.53
2024-10-02,520.84
2024-10-03,497.14
2024-10-04,585.28
2024-10-05,566.44
2024-10-06,635.25
2024-10-07,609.81
2024-10-08,605.92
2024-10-09,569.28
2024-10-10,562.74
2024-10-11,621.50
2024-10-12,656.88
2024-10-13,641.03
2024-10-14,632.24
2024-10-15,597.51
2024-10-16,579.81
2024-10-17,577.29
2024-10-18,576.42
2024-10-19,558.55
2024-10-20,602.25
2024-10-21,547.67
2024-10-22,542.82
2024-10-23,522.02
2024-10-24,542.53
2024-10-25,487.39
2024-10-26,510.76
2024-10-27,509.71
2024-10-28,513.37
2024-10-29,520.78
2024-10-30,494.13
2024-10-31,484.13
2024-11-01,463.20
2024-11-02,438.83
2024-11-03,434.48
2024-11-04,418.75
2024-11-05,458.34
2024-11-06,526.76
2024-11-07,507.21
2024-11-08,499.14
2024-11-09,516.83
2024-11-10,560.76
2024-11-11,607.33
2024-11-12,569.36
2024-11-13,538.40
2024-11-14,494.49
2024-11-15,520.06
2024-11-16,518.32
2024-11-17,491.24
2024-11-18,511.40
2024-11-19,483.99
2024-11-20,481.44
2024-11-21,520.11
2024-11-22,511.47
2024-11-23,522.49
2024-11-24,526.28
2024-11-25,546.34
2024-11-26,559.70
2024-11-27,561.47
2024-11-28,595.27
2024-11-29,617.63
2024-11-30,678.02
2024-12-01,635.99
2024-12-02,606.72
2024-12-03,622.99
2024-12-04,655.67
2024-12-05,678.99
2024-12-06,706.44
2024-12-07,698.74
2024-12-08,706.52
2024-12-09,600.79
2024-12-10,576.29
2024-12-11,601.32
2024-12-12,577.45
2024-12-13,578.23
2024-12-14,560.39
2024-12-15,573.22
2024-12-16,541.42
2024-12-17,517.91
2024-12-18,500.81
2024-12-19,448.38
2024-12-20,472.92
2024-12-21,455.64
2024-12-22,449.69
2024-12-23,484.15
2024-12-24,503.42
2024-12-25,499.68
2024-12-26,473.75
2024-12-27,467.39
2024-12-28,471.16
2024-12-29,458.74
2024-12-30,450.89
2024-12-31,440.71
2025-01-01,488.47
2025-01-02,521.66
2025-01-03,550.98
2025-01-04,560.52
2025-01-05,562.92
2025-01-06,555.98
2025-01-07,499.07
2025-01-08,467.53
2025-01-09,432.23
2025-01-10,439.11
2025-01-11,445.51
2025-01-12,443.58
2025-01-13,420.98
2025-01-14,416.03
2025-01-15,458.73
2025-01-16,445.70
2025-01-17,485.38
2025-01-18,457.53
2025-01-19,425.08
2025-01-20,407.05
2025-01-21,425.82
2025-01-22,399.51
2025-01-23,380.04
2025-01-24,371.92
2025-01-25,407.66
2025-01-26,433.87
2025-01-27,445.90
2025-01-28,451.37
2025-01-29,448.48
2025-01-30,452.80
2025-01-31,448.70
2025-02-01,393.67
2025-02-02,351.03
2025-02-03,399.72
2025-02-04,358.76
2025-02-05,350.07
2025-02-06,326.27
2025-02-07,320.06
2025-02-08,351.42
2025-02-09,365.17
2025-02-10,386.73
2025-02-11,412.24
2025-02-12,402.31
2025-02-13,382.88
2025-02-14,391.57
2025-02-15,375.25
2025-02-16,360.35
2025-02-17,360.66
2025-02-18,375.83
2025-02-19,419.05
2025-02-20,464.43
2025-02-21,443.36
2025-02-22,433.29
2025-02-23,432.83
2025-02-24,397.05
2025-02-25,360.21
