Date,Close
2022-02-15,3179.88
2022-02-16,3127.83
2022-02-17,2881.48
2022-02-18,2785.73
2022-02-19,2763.70
2022-02-20,2628.65
2022-02-21,2573.82
2022-02-22,2639.30
2022-02-23,2590.36
2022-02-24,2598.07
2022-02-25,2764.54
2022-02-26,2781.11
2022-02-27,2621.80
2022-02-28,2919.20
2022-03-01,2972.49
2022-03-02,2950.12
2022-03-03,2834.47
2022-03-04,2617.16
2022-03-05,2664.83
2022-03-06,2555.04
2022-03-07,2497.77
2022-03-08,2576.75
2022-03-09,2729.78
2022-03-10,2608.05
2022-03-11,2559.56
2022-03-12,2574.75
2022-03-13,2518.94
2022-03-14,2590.70
2022-03-15,2620.15
2022-03-16,2772.06
2022-03-17,2814.85
2022-03-18,2945.34
2022-03-19,2946.26
2022-03-20,2860.46
2022-03-21,2897.98
2022-03-22,2973.13
2022-03-23,3031.07
2022-03-24,3108.06
2022-03-25,3106.67
2022-03-26,3143.18
2022-03-27,3291.58
2022-03-28,3336.63
2022-03-29,3401.99
2022-03-30,3385.16
2022-03-31,3281.64
2022-04-01,3449.55
2022-04-02,3445.06
2022-04-03,3522.83
2022-04-04,3521.24
2022-04-05,3411.79
2022-04-06,3171.69
2022-04-07,3233.27
2022-04-08,3192.07
2022-04-09,3261.92
2022-04-10,3211.87
2022-04-11,2981.05
2022-04-12,3030.38
2022-04-13,3118.34
2022-04-14,3019.91
2022-04-15,3040.92
2022-04-16,3062.31
2022-04-17,2993.40
2022-04-18,3057.61
2022-04-19,3104.11
2022-04-20,3077.75
2022-04-21,2987.48
2022-04-22,2964.84
2022-04-23,2938.11
2022-04-24,2922.73
2022-04-25,3009.39
2022-04-26,2808.30
2022-04-27,2888.93
2022-04-28,2936.94
2022-04-29,2815.60
2022-04-30,2730.19
2022-05-01,2827.76
2022-05-02,2857.41
2022-05-03,2783.48
2022-05-04,2940.64
2022-05-05,2749.21
2022-05-06,2694.98
2022-05-07,2636.09
2022-05-08,2517.46
2022-05-09,2245.43
2022-05-10,2343.51
2022-05-11,2072.11
2022-05-12,1961.70
2022-05-13,2014.42
2022-05-14,2056.27
2022-05-15,2145.71
2022-05-16,2022.73
2022-05-17,2090.41
2022-05-18,1916.66
2022-05-19,2018.34
2022-05-20,1961.32
2022-05-21,1974.52
2022-05-22,2043.17
2022-05-23,1972.18
2022-05-24,1978.98
2022-05-25,1944.83
2022-05-26,1803.91
2022-05-27,1724.92
2022-05-28,1757.94
2022-05-29,1812.03
2022-05-30,1996.44
2022-05-31,1942.33
2022-06-01,1823.57
2022-06-02,1834.15
2022-06-03,1775.08
2022-06-04,1801.61
2022-06-05,1805.20
2022-06-06,1859.29
2022-06-07,1814.05
2022-06-08,1793.57
2022-06-09,1789.83
2022-06-10,1665.04
2022-06-11,1529.66
2022-06-12,1445.22
2022-06-13,1204.58
2022-06-14,1211.66
2022-06-15,1233.21
2022-06-16,1067.73
2022-06-17,1086.52
2022-06-18,993.64
2022-06-19,1127.66
2022-06-20,1127.64
2022-06-21,1124.82
2022-06-22,1051.42
2022-06-23,1143.39
2022-06-24,1226.84
2022-06-25,1243.45
2022-06-26,1199.83
2022-06-27,1193.68
2022-06-28,1144.58
2022-06-29,1098.94
2022-06-30,1067.30
2022-07-01,1059.77
2022-07-02,1066.51
2022-07-03,1073.77
2022-07-04,1151.06
2022-07-05,1134.54
2022-07-06,1186.97
2022-07-07,1237.59
2022-07-08,1222.51
2022-07-09,1216.98
2022-07-10,1168.40
2022-07-11,1097.24
2022-07-12,1038.19
2022-07-13,1113.59
2022-07-14,1191.53
2022-07-15,1233.13
2022-07-16,1352.63
2022-07-17,1338.64
2022-07-18,1578.72
2022-07-19,1542.98
2022-07-20,1520.20
2022-07-21,1576.75
2022-07-22,1537.41
2022-07-23,1549.30
2022-07-24,1599.48
2022-07-25,1445.38
2022-07-26,1441.81
2022-07-27,1636.23
2022-07-28,1725.47
2022-07-29,1727.41
2022-07-30,1695.97
2022-07-31,1681.52
2022-08-01,1635.20
2022-08-02,1632.95
2022-08-03,1618.87
2022-08-04,1608.21
2022-08-05,1732.25
2022-08-06,1691.66
2022-08-07,1699.35
2022-08-08,1775.52
2022-08-09,1703.03
2022-08-10,1851.74
2022-08-11,1881.22
2022-08-12,1957.25
2022-08-13,1981.34
2022-08-14,1936.80
2022-08-15,1904.23
2022-08-16,1878.14
2022-08-17,1833.00
2022-08-18,1847.01
2022-08-19,1612.99
2022-08-20,1577.00
2022-08-21,1619.32
2022-08-22,1622.51
2022-08-23,1662.77
2022-08-24,1657.06
2022-08-25,1696.46
2022-08-26,1507.78
2022-08-27,1491.40
2022-08-28,1430.55
2022-08-29,1553.04
2022-08-30,1523.84
2022-08-31,1553.68
2022-09-01,1586.18
2022-09-02,1577.22
2022-09-03,1556.87
2022-09-04,1577.64
2022-09-05,1617.18
2022-09-06,1561.75
2022-09-07,1629.91
2022-09-08,1635.35
2022-09-09,1719.09
2022-09-10,1776.20
2022-09-11,1761.80
2022-09-12,1713.77
2022-09-13,1580.79
2022-09-14,1634.76
2022-09-15,1471.69
2022-09-16,1432.45
2022-09-17,1469.74
2022-09-18,1335.33
2022-09-19,1377.54
2022-09-20,1324.39
2022-09-21,1252.61
2022-09-22,1327.68
2022-09-23,1328.26
2022-09-24,1317.99
2022-09-25,1294.22
2022-09-26,1335.32
2022-09-27,1330.13
2022-09-28,1337.41
2022-09-29,1335.65
2022-09-30,1327.98
2022-10-01,1311.64
2022-10-02,1276.09
2022-10-03,1323.44
2022-10-04,1362.13
2022-10-05,1352.84
2022-10-06,1351.71
2022-10-07,1332.52
2022-10-08,1315.50
2022-10-09,1322.60
2022-10-10,1291.34
2022-10-11,1279.58
2022-10-12,1294.91
2022-10-13,1288.12
2022-10-14,1297.42
2022-10-15,1274.87
2022-10-16,1306.30
2022-10-17,1331.71
2022-10-18,1310.45
2022-10-19,1285.74
2022-10-20,1283.20
2022-10-21,1299.95
2022-10-22,1314.30
2022-10-23,1363.45
2022-10-24,1345.00
2022-10-25,1461.67
2022-10-26,1566.57
2022-10-27,1514.37
2022-10-28,1555.48
2022-10-29,1619.70
2022-10-30,1590.78
2022-10-31,1572.71
2022-11-01,1579.70
2022-11-02,1519.71
2022-11-03,1531.54
2022-11-04,1645.09
2022-11-05,1627.97
2022-11-06,1572.23
2022-11-07,1568.59
2022-11-08,1332.84
2022-11-09,1100.17
2022-11-10,1299.46
2022-11-11,1287.22
2022-11-12,1255.27
2022-11-13,1221.82
2022-11-14,1241.60
2022-11-15,1251.74
2022-11-16,1215.60
2022-11-17,1200.81
2022-11-18,1212.30
2022-11-19,1218.43
2022-11-20,1142.47
2022-11-21,1108.35
2022-11-22,1135.17
2022-11-23,1183.20
2022-11-24,1203.98
2022-11-25,1198.93
2022-11-26,1205.90
2022-11-27,1195.13
2022-11-28,1170.09
2022-11-29,1216.90
2022-11-30,1295.69
2022-12-01,1276.27
2022-12-02,1294.30
2022-12-03,1243.33
2022-12-04,1280.26
2022-12-05,1259.68
2022-12-06,1271.65
2022-12-07,1232.44
2022-12-08,1281.12
2022-12-09,1264.28
2022-12-10,1266.38
2022-12-11,1263.87
2022-12-12,1274.62
2022-12-13,1320.55
2022-12-14,1309.33
2022-12-15,1266.35
2022-12-16,1168.26
2022-12-17,1188.15
2022-12-18,1184.72
2022-12-19,1167.61
2022-12-20,1217.70
2022-12-21,1213.60
2022-12-22,1218.18
2022-12-23,1220.16
2022-12-24,1221.15
2022-12-25,1218.96
2022-12-26,1226.97
2022-12-27,1212.79
2022-12-28,1189.99
2022-12-29,1201.60
2022-12-30,1199.23
2022-12-31,1196.77
2023-01-01,1200.96
2023-01-02,1214.66
2023-01-03,1214.78
2023-01-04,1256.53
2023-01-05,1250.44
2023-01-06,1269.38
2023-01-07,1264.27
2023-01-08,1287.36
2023-01-09,1321.54
2023-01-10,1336.59
2023-01-11,1387.93
2023-01-12,1417.94
2023-01-13,1451.61
2023-01-14,1550.71
2023-01-15,1552.48
2023-01-16,1576.83
2023-01-17,1567.85
2023-01-18,1515.51
2023-01-19,1552.56
2023-01-20,1659.75
2023-01-21,1627.12
2023-01-22,1628.38
2023-01-23,1628.25
2023-01-24,1556.60
2023-01-25,1611.71
2023-01-26,1603.11
2023-01-27,1598.16
2023-01-28,1572.44
2023-01-29,1646.16
2023-01-30,1567.33
2023-01-31,1586.54
2023-02-01,1641.79
2023-02-02,1643.24
2023-02-03,1664.75
2023-02-04,1667.06
2023-02-05,1631.65
2023-02-06,1616.25
2023-02-07,1672.00
2023-02-08,1650.72
2023-02-09,1546.44
2023-02-10,1514.87
2023-02-11,1539.93
2023-02-12,1515.03
2023-02-13,1507.17
2023-02-14,1556.88
2023-02-15,1673.75
2023-02-16,1640.07
2023-02-17,1694.78
2023-02-18,1691.82
2023-02-19,1681.44
2023-02-20,1702.68
2023-02-21,1658.04
2023-02-22,1643.23
2023-02-23,1651.07
2023-02-24,1608.37
2023-02-25,1594.91
2023-02-26,1640.82
2023-02-27,1634.33
2023-02-28,1605.90
2023-03-01,1663.43
2023-03-02,1647.32
2023-03-03,1569.17
2023-03-04,1566.92
2023-03-05,1564.47
2023-03-06,1567.40
2023-03-07,1561.93
2023-03-08,1534.09
2023-03-09,1438.66
2023-03-10,1429.16
2023-03-11,1482.62
2023-03-12,1590.29
2023-03-13,1680.31
2023-03-14,1703.51
2023-03-15,1656.18
2023-03-16,1677.22
2023-03-17,1792.49
2023-03-18,1761.66
2023-03-19,1785.58
2023-03-20,1735.32
2023-03-21,1806.76
2023-03-22,1737.72
2023-03-23,1816.41
2023-03-24,1752.04
2023-03-25,1743.76
2023-03-26,1775.68
2023-03-27,1715.46
2023-03-28,1772.79
2023-03-29,1793.00
2023-03-30,1792.74
2023-03-31,1822.02
2023-04-01,1813.86
2023-04-02,1795.71
2023-04-03,1810.30
2023-04-04,1871.01
2023-04-05,1909.11
2023-04-06,1872.92
2023-04-07,1865.64
2023-04-08,1849.50
2023-04-09,1859.39
2023-04-10,1911.21
2023-04-11,1892.19
2023-04-12,1920.68
2023-04-13,2012.63
2023-04-14,2101.64
2023-04-15,2092.47
2023-04-16,2120.01
2023-04-17,2076.24
2023-04-18,2104.54
2023-04-19,1936.40
2023-04-20,1943.10
2023-04-21,1850.00
2023-04-22,1874.23
2023-04-23,1862.06
2023-04-24,1842.76
2023-04-25,1866.75
2023-04-26,1866.56
2023-04-27,1908.79
2023-04-28,1892.51
2023-04-29,1908.92
2023-04-30,1876.92
2023-05-01,1831.95
2023-05-02,1870.79
2023-05-03,1904.65
2023-05-04,1877.70
2023-05-05,1995.06
2023-05-06,1900.22
2023-05-07,1873.08
2023-05-08,1849.04
2023-05-09,1848.60
2023-05-10,1842.40
2023-05-11,1796.49
2023-05-12,1808.02
2023-05-13,1796.11
2023-05-14,1800.50
2023-05-15,1817.55
2023-05-16,1824.12
2023-05-17,1821.86
2023-05-18,1801.73
2023-05-19,1812.59
2023-05-20,1820.48
2023-05-21,1804.53
2023-05-22,1817.53
2023-05-23,1854.38
2023-05-24,1800.10
2023-05-25,1805.95
2023-05-26,1828.69
2023-05-27,1831.12
2023-05-28,1910.91
2023-05-29,1893.08
2023-05-30,1901.03
2023-05-31,1874.13
2023-06-01,1862.20
2023-06-02,1907.26
2023-06-03,1892.41
2023-06-04,1890.51
2023-06-05,1811.83
2023-06-06,1884.49
2023-06-07,1832.40
2023-06-08,1846.30
2023-06-09,1840.23
2023-06-10,1752.38
2023-06-11,1753.42
2023-06-12,1742.53
2023-06-13,1739.04
2023-06-14,1650.52
2023-06-15,1665.52
2023-06-16,1716.67
2023-06-17,1727.20
2023-06-18,1720.58
2023-06-19,1737.66
2023-06-20,1792.12
2023-06-21,1891.01
2023-06-22,1872.94
2023-06-23,1892.86
2023-06-24,1876.06
2023-06-25,1900.51
2023-06-26,1859.43
2023-06-27,1889.70
2023-06-28,1827.97
2023-06-29,1852.23
2023-06-30,1933.19
2023-07-01,1924.57
2023-07-02,1937.44
2023-07-03,1955.39
2023-07-04,1936.63
2023-07-05,1910.59
2023-07-06,1848.64
2023-07-07,1870.60
2023-07-08,1865.54
2023-07-09,1863.01
2023-07-10,1880.56
2023-07-11,1878.34
2023-07-12,1872.11
2023-07-13,2006.51
2023-07-14,1939.35
2023-07-15,1931.47
2023-07-16,1923.68
2023-07-17,1911.65
2023-07-18,1897.60
2023-07-19,1889.01
2023-07-20,1890.97
2023-07-21,1892.08
2023-07-22,1864.91
2023-07-23,1889.19
2023-07-24,1850.00
2023-07-25,1857.74
2023-07-26,1872.16
2023-07-27,1860.36
2023-07-28,1874.74
2023-07-29,1881.07
2023-07-30,1861.64
2023-07-31,1856.16
2023-08-01,1871.79
2023-08-02,1839.09
2023-08-03,1835.14
2023-08-04,1827.71
2023-08-05,1834.99
2023-08-06,1827.46
2023-08-07,1826.94
2023-08-08,1855.81
2023-08-09,1854.30
2023-08-10,1850.75
2023-08-11,1847.12
2023-08-12,1848.89
2023-08-13,1839.28
2023-08-14,1844.19
2023-08-15,1826.93
2023-08-16,1805.66
2023-08-17,1684.93
2023-08-18,1660.95
2023-08-19,1669.47
2023-08-20,1684.85
2023-08-21,1667.27
2023-08-22,1633.89
2023-08-23,1679.27
2023-08-24,1659.94
2023-08-25,1652.94
2023-08-26,1646.31
2023-08-27,1657.51
2023-08-28,1652.46
2023-08-29,1729.73
2023-08-30,1705.11
2023-08-31,1645.64
2023-09-01,1628.49
2023-09-02,1637.03
2023-09-03,1636.12
2023-09-04,1629.66
2023-09-05,1633.63
2023-09-06,1632.25
2023-09-07,1647.60
2023-09-08,1636.14
2023-09-09,1635.16
2023-09-10,1616.83
2023-09-11,1551.64
2023-09-12,1592.43
2023-09-13,1607.99
2023-09-14,1626.97
2023-09-15,1641.64
2023-09-16,1635.22
2023-09-17,1622.90
2023-09-18,1637.35
2023-09-19,1643.54
2023-09-20,1622.89
2023-09-21,1584.31
2023-09-22,1593.27
2023-09-23,1593.86
2023-09-24,1580.85
2023-09-25,1588.32
2023-09-26,1593.42
2023-09-27,1597.49
2023-09-28,1652.88
2023-09-29,1667.94
2023-09-30,1671.16
2023-10-01,1733.81
2023-10-02,1663.63
2023-10-03,1656.69
2023-10-04,1647.84
2023-10-05,1611.48
2023-10-06,1645.83
2023-10-07,1634.51
2023-10-08,1633.55
2023-10-09,1579.81
2023-10-10,1567.71
2023-10-11,1566.25
2023-10-12,1539.61
2023-10-13,1552.09
2023-10-14,1555.26
2023-10-15,1558.07
2023-10-16,1600.53
2023-10-17,1565.44
2023-10-18,1563.75
2023-10-19,1567.46
2023-10-20,1604.67
2023-10-21,1629.30
2023-10-22,1663.43
2023-10-23,1765.38
2023-10-24,1784.44
2023-10-25,1787.40
2023-10-26,1804.04
2023-10-27,1780.05
2023-10-28,1776.62
2023-10-29,1795.55
2023-10-30,1810.09
2023-10-31,1816.46
2023-11-01,1847.09
2023-11-02,1800.62
2023-11-03,1832.80
2023-11-04,1857.70
2023-11-05,1894.16
2023-11-06,1899.84
2023-11-07,1888.12
2023-11-08,1889.32
2023-11-09,2120.56
2023-11-10,2078.29
2023-11-11,2052.71
2023-11-12,2045.19
2023-11-13,2055.27
2023-11-14,1979.05
2023-11-15,2060.41
2023-11-16,1960.88
2023-11-17,1961.28
2023-11-18,1963.29
2023-11-19,2013.20
2023-11-20,2022.24
2023-11-21,1937.07
2023-11-22,2064.43
2023-11-23,2062.21
2023-11-24,2081.15
2023-11-25,2084.41
2023-11-26,2063.29
2023-11-27,2027.42
2023-11-28,2049.34
2023-11-29,2029.93
2023-11-30,2052.56
2023-12-01,2087.14
2023-12-02,2165.70
2023-12-03,2193.69
2023-12-04,2243.22
2023-12-05,2293.84
2023-12-06,2231.66
2023-12-07,2357.58
2023-12-08,2358.73
2023-12-09,2341.18
2023-12-10,2352.46
2023-12-11,2224.58
2023-12-12,2202.04
2023-12-13,2260.65
2023-12-14,2316.58
2023-12-15,2219.34
2023-12-16,2226.93
2023-12-17,2196.48
2023-12-18,2217.27
2023-12-19,2177.87
2023-12-20,2201.91
2023-12-21,2239.54
2023-12-22,2326.52
2023-12-23,2309.05
2023-12-24,2265.69
2023-12-25,2272.56
2023-12-26,2231.47
2023-12-27,2378.74
2023-12-28,2347.57
2023-12-29,2300.69
2023-12-30,2292.07
2023-12-31,2281.47
2024-01-01,2352.33
2024-01-02,2355.84
2024-01-03,2210.76
2024-01-04,2269.04
2024-01-05,2268.65
2024-01-06,2241.62
2024-01-07,2222.87
2024-01-08,2333.03
2024-01-09,2344.83
2024-01-10,2582.10
2024-01-11,2619.62
2024-01-12,2524.46
2024-01-13,2576.60
2024-01-14,2472.24
2024-01-15,2511.36
2024-01-16,2587.69
2024-01-17,2528.37
2024-01-18,2467.02
2024-01-19,2489.50
2024-01-20,2469.59
2024-01-21,2453.91
2024-01-22,2310.83
2024-01-23,2240.69
2024-01-24,2233.56
2024-01-25,2217.71
2024-01-26,2267.20
2024-01-27,2267.89
2024-01-28,2257.21
2024-01-29,2317.06
2024-01-30,2344.49
2024-01-31,2282.54
2024-02-01,2303.82
2024-02-02,2308.04
2024-02-03,2296.04
2024-02-04,2289.55
2024-02-05,2298.89
2024-02-06,2372.20
2024-02-07,2423.75
2024-02-08,2419.91
2024-02-09,2487.52
2024-02-10,2501.23
2024-02-11,2507.57
2024-02-12,2658.12
2024-02-13,2642.19
2024-02-14,2777.90
2024-02-15,2824.38
2024-02-16,2803.69
2024-02-17,2786.67
2024-02-18,2879.00
2024-02-19,2943.57
2024-02-20,3013.50
2024-02-21,2970.36
2024-02-22,2971.01
2024-02-23,2921.66
2024-02-24,2992.39
2024-02-25,3112.70
2024-02-26,3178.99
2024-02-27,3244.52
2024-02-28,3385.70
2024-02-29,3341.92
2024-03-01,3435.05
2024-03-02,3422.05
2024-03-03,3490.99
2024-03-04,3630.43
2024-03-05,3554.96
2024-03-06,3819.23
2024-03-07,3874.35
2024-03-08,3892.06
2024-03-09,3915.42
2024-03-10,3881.19
2024-03-11,4066.45
2024-03-12,3980.27
2024-03-13,4006.46
2024-03-14,3883.14
2024-03-15,3735.22
2024-03-16,3522.86
2024-03-17,3642.41
2024-03-18,3517.99
2024-03-19,3157.62
2024-03-20,3513.39
2024-03-21,3492.99
2024-03-22,3333.69
2024-03-23,3336.59
2024-03-24,3454.64
2024-03-25,3590.88
2024-03-26,3587.50
2024-03-27,3500.12
2024-03-28,3561.29
2024-03-29,3511.81
2024-03-30,3507.94
2024-03-31,3647.86
2024-04-01,3505.03
2024-04-02,3277.23
2024-04-03,3311.44
